,link,label
2092,https://demagog.org.pl/wypowiedzi/nowe-radiowozy-policyjne-w-krakowie-fact-check-jacka-majchrowskiego/,Prawda
2093,https://demagog.org.pl/wypowiedzi/wydatki-krakowa-na-kulture-sprawdzamy-slowa-jacka-majchrowskiego/,Manipulacja
2094,https://demagog.org.pl/wypowiedzi/czy-krakowskie-autobusy-jako-jedyne-spelniaja-normy-euro5-i-euro6/,Fałsz
2095,https://demagog.org.pl/wypowiedzi/doplaty-z-budzetu-miasta-do-biletow-w-krakowie/,Prawda
2096,https://demagog.org.pl/wypowiedzi/majchrowski-w-debacie-radia-krakow-o-zabudowie-rejonu-zakrzowka/,Prawda
2097,https://demagog.org.pl/wypowiedzi/jacek-majchrowski-o-srodkach-na-realizacje-programu-ograniczania-niskiej-emisji/,Prawda
2098,https://demagog.org.pl/wypowiedzi/jacek-majchrowski-o-studium-zagospodarowania-przestrzennego-miasta/,Prawda
2099,https://demagog.org.pl/wypowiedzi/dzialanie-wodociagow-w-krakowie-analiza-slow-jacka-majchrowskiego/,Prawda
2100,https://demagog.org.pl/wypowiedzi/muzeum-historyczne-krakowa-jakie-sa-jego-osiagniecia/,Prawda
2101,https://demagog.org.pl/wypowiedzi/turystyka-jako-zrodlo-dochodow-mieszkancow-krakowa/,Nieweryfikowalne
2102,https://demagog.org.pl/wypowiedzi/rozwoj-krakowa-widziany-oczami-jacka-majchrowskiego/,Prawda
2103,https://demagog.org.pl/wypowiedzi/chec-powrotu-do-krakowa-jakie-sa-odczucia-turystow/,Prawda
2104,https://demagog.org.pl/wypowiedzi/czy-muzea-w-krakowie-sa-samodzielne-fact-check-j-majchrowskiego/,Nieweryfikowalne
2105,https://demagog.org.pl/wypowiedzi/czy-liczba-ludnosci-w-krakowie-wzrasta-sprawdzamy-j-majchrowskiego/,Fałsz
2106,https://demagog.org.pl/wypowiedzi/czas-oczekiwania-na-pozwolenie-na-budowe-w-krakowie/,Nieweryfikowalne
2107,https://demagog.org.pl/wypowiedzi/rezerwacje-w-centrum-kongresowym-w-krakowie/,Prawda
2108,https://demagog.org.pl/wypowiedzi/debata-kandydatow-na-prezydenta-krakowa-fact-check-j-majchrowskiego/,Prawda
2109,https://demagog.org.pl/wypowiedzi/poziom-bezpieczenstwa-w-krakowie-sprawdzamy-jacka-majchrowskiego/,Nieweryfikowalne
2110,https://demagog.org.pl/wypowiedzi/ile-osob-pracuje-w-sektorze-outsourcingowym-w-krakowie/,Fałsz
2111,https://demagog.org.pl/wypowiedzi/ruch-turystyczny-w-krakowie-fact-check-slow-jacka-majchrowskiego/,Manipulacja
2112,https://demagog.org.pl/wypowiedzi/jaroslaw-gowin-o-doplatach-za-jablka-jakie-sa-kryteria-doplat/,Fałsz
2113,https://demagog.org.pl/wypowiedzi/dlaczego-odwiedzamy-krakow-sprawdzamy-slowa-j-majchrowskiego/,Fałsz
2114,https://demagog.org.pl/wypowiedzi/arkadiusz-wisniewski-o-powstaniu-nowych-miejsc-pracy-w-opolu/,Fałsz
2115,https://demagog.org.pl/wypowiedzi/administracja-po-krakowsku-fact-check-slow-jacka-majchrowskiego/,Manipulacja
2116,https://demagog.org.pl/wypowiedzi/czy-zadluzenie-krakowa-spada-fact-check-jacka-majchrowskiego/,Prawda
2117,https://demagog.org.pl/wypowiedzi/sytuacja-finansowa-krakowa-analiza-wypowiedzi-jacka-majchrowskiego/,Fałsz
2118,https://demagog.org.pl/wypowiedzi/jak-wysoki-jest-dlug-krakowa-na-jednego-mieszkanca/,Prawda
2119,https://demagog.org.pl/wypowiedzi/dlug-przypadajacy-na-mieszkanca-sprawdzamy-jacka-majchrowskiego/,Prawda
2120,https://demagog.org.pl/wypowiedzi/jakie-wyksztalcenie-jest-potrzebne-do-zarzadzania-ministerstwem/,Manipulacja
2121,https://demagog.org.pl/wypowiedzi/perspektywa-powstania-nowych-organizacji-obywatelskich/,Nieweryfikowalne
2122,https://demagog.org.pl/wypowiedzi/slub-nie-tylko-w-kosciele-analiza-slow-jacka-sasina/,Prawda
2123,https://demagog.org.pl/wypowiedzi/wspieranie-polityki-gospodarczej-rzadu-przez-prezesa-nbp/,Prawda
2124,https://demagog.org.pl/wypowiedzi/co-powiedziala-hanna-gronkiewicz-waltz-o-mennicy-polskiej/,Prawda
2125,https://demagog.org.pl/wypowiedzi/hanna-gronkiewicz-waltz-o-przetargach-na-pociagi/,Prawda
2126,https://demagog.org.pl/wypowiedzi/ujawnienie-nagran-rozmow-renaty-beger-z-adamem-lipinskim/,Prawda
2127,https://demagog.org.pl/wypowiedzi/powstanie-porozumienia-centrum-analiza-slow-jaroslawa-kaczynskiego/,Prawda
2128,https://demagog.org.pl/wypowiedzi/ile-glosow-zdobyl-marek-jurek-w-wyborach-do-parlamentu-europejskiego/,Fałsz
2129,https://demagog.org.pl/wypowiedzi/kto-chce-zniesienia-immunitetow-dla-poslow-i-senatorow/,Prawda
2130,https://demagog.org.pl/wypowiedzi/jak-wyglada-dialog-z-opiekunami-niepelnosprawnych/,Prawda
2131,https://demagog.org.pl/wypowiedzi/wysokosc-srodkow-dla-niepelnosprawnych-wypowiedz-adama-bielana/,Prawda
2132,https://demagog.org.pl/wypowiedzi/innowacje-w-zamrazarce-fact-check-slow-lukasza-gibaly/,Manipulacja
2133,https://demagog.org.pl/wypowiedzi/patryk-jaki-o-zwolaniu-nadzwyczajnego-posiedzenia-sejmu-ws-ukrainy/,Nieweryfikowalne
2134,https://demagog.org.pl/wypowiedzi/andrzej-duda-o-nadzwyczajnym-posiedzenie-sejmu-ws-ukrainy/,Nieweryfikowalne
2135,https://demagog.org.pl/analizy_i_raporty/smierc-botom-i-prawdzie-nowa-polityka-weryfikacji-twittera/,Analiza
2136,https://demagog.org.pl/analizy_i_raporty/socjotechnika-a-media-spolecznosciowe-jak-uchronic-sie-przed-sztuczkami-cyberprzestepcow/,Artykuł
2137,https://demagog.org.pl/fake_news/musk-zwolnil-szefowa-dzialu-twittera-w-programie-na-zywo-falsz/,Fake news
2138,https://demagog.org.pl/analizy_i_raporty/czy-w-polskiej-szkole-jest-miejsce-na-krytyczne-myslenie/,Artykuł
2139,https://demagog.org.pl/analizy_i_raporty/media-iq-nienawistny-kuzyn-jak-polska-jest-przedstawiana-przez-bialoruska-propagande/,Analiza
2140,https://demagog.org.pl/fake_news/to-material-tvp-info-oszusci-podszywaja-sie-pod-stacje/,Fake news
2141,https://demagog.org.pl/analizy_i_raporty/atak-klonow-dezinformacja-pod-przykrywka-prawdziwych-stron/,Analiza
2142,https://demagog.org.pl/analizy_i_raporty/tiktok-karmi-swoich-uzytkownikow-fake-newsami/,Analiza
2143,https://demagog.org.pl/analizy_i_raporty/thank-you-usa-polscy-politycy-w-rekach-rosyjskiej-propagandy/,Analiza
2144,https://demagog.org.pl/analizy_i_raporty/przedsiebiorcy-dezinformacji-zarabiaja-do-94-tys-euro-na-miesiac/,Analiza
2145,https://demagog.org.pl/analizy_i_raporty/gdzie-i-kto-rozpowszechnia-falszywe-informacje-dotyczace-wojny/,Analiza
2146,https://demagog.org.pl/fake_news/magda-gessler-nie-zyje-fake-news-i-proba-oszustwa/,Fake news
2147,https://demagog.org.pl/fake_news/winnetou-znika-z-niemiec-to-nie-jest-odgorna-decyzja-wladz/,Fake news
2148,https://demagog.org.pl/analizy_i_raporty/tiktok-i-dezinformacja-na-fake-newsa-natkniesz-sie-mniej-niz-w-godzine/,Analiza
2149,https://demagog.org.pl/analizy_i_raporty/ponad-polowa-polakow-nie-ufa-mediom-najgorzej-wypada-tvp/,Analiza
2150,https://demagog.org.pl/analizy_i_raporty/filipiny-wladze-uderzaja-w-dzialalnosc-factcheckingowa/,Artykuł
2151,https://demagog.org.pl/fake_news/zelenski-uciekl-z-kraju-i-wystepuje-na-green-screenie-fake-news/,Fake news
2152,https://demagog.org.pl/analizy_i_raporty/rozpoczynamy-wspolprace-z-cyberdefence24-cel-walka-z-dezinformacja/,Artykuł
2153,https://demagog.org.pl/fake_news/ukraincy-pobili-niepelnosprawnego-informacja-z-niewiarygodnego-zrodla/,Fake news
2154,https://demagog.org.pl/fake_news/polska-press-kupuje-newsweeka-falszywy-tweet/,Fake news
2155,https://demagog.org.pl/analizy_i_raporty/demagog-oficjalnym-partnerem-influencers-live-wroclaw-2022/,Artykuł
2156,https://demagog.org.pl/analizy_i_raporty/dezinformacja-jest-prosta-i-tania-kroluje-instagram/,Analiza
2157,https://demagog.org.pl/analizy_i_raporty/jak-czytac-sondaze-opinii-publicznej-rozmowa-z-ekspertem/,Artykuł
2158,https://demagog.org.pl/analizy_i_raporty/powstal-kodeks-dobrych-praktyk-w-zakresie-dezinformacji/,Artykuł
2159,https://demagog.org.pl/analizy_i_raporty/yandex-ukrywa-przed-rosjanami-informacje-o-wojnie-w-ukrainie/,Analiza
2160,https://demagog.org.pl/analizy_i_raporty/ustawka-w-rosyjskiej-telewizji-wiecej-domyslow-niz-faktow/,Analiza
2161,https://demagog.org.pl/analizy_i_raporty/rosja-odlaczona-od-globalnej-sieci-kreml-buduje-suwerennosc-internetu/,Analiza
2162,https://demagog.org.pl/fake_news/ruskie-trolle-w-twoim-miescie-jak-dziala-skoordynowana-dezinformacja/,Wyjaśniamy
2163,https://demagog.org.pl/analizy_i_raporty/rosja-na-wojnie-z-prawda-o-wydarzeniach-w-ukrainie/,Analiza
2164,https://demagog.org.pl/analizy_i_raporty/kremlowska-propaganda-zablokowana-sankcjami-objeto-rosyjskie-media/,Analiza
2165,https://demagog.org.pl/analizy_i_raporty/polacy-sa-swiadomi-dezinformacji-lecz-i-tak-ulegaja-fake-newsom/,Analiza
2166,https://demagog.org.pl/fake_news/5g-niebezpieczna-dla-samolotow-wyjasniamy-jak-jest-naprawde/,Wyjaśniamy
2167,https://demagog.org.pl/fake_news/ryszard-petru-zjadl-madra-kapuste-fake-news/,Fake news
2168,https://demagog.org.pl/fake_news/to-nie-jest-prawdziwy-fanpage-friza-na-facebooku/,Fake news
2169,https://demagog.org.pl/fake_news/krystyna-pawlowicz-apolitycznym-sedzia-roku-2021-fake-news/,Fake news
2170,https://demagog.org.pl/analizy_i_raporty/list-otwarty-fact-checkerow-do-dyrektor-generalnej-youtube/,Artykuł
2171,https://demagog.org.pl/analizy_i_raporty/media-na-bialorusi-w-tarapatach-zeszloroczne-protesty-tylko-je-nasilily/,Analiza
2172,https://demagog.org.pl/fake_news/prezenterka-tvp-nazwala-protestujace-kobiety-sukami-w-rui-fake-news/,Fake news
2173,https://demagog.org.pl/wypowiedzi/ktore-miejsce-zajela-polska-w-rankingu-wolnosci-mediow/,Prawda
2174,https://demagog.org.pl/wypowiedzi/fakty-czy-wiadomosci-ktory-program-ma-wieksza-ogladalnosc/,Fałsz
2175,https://demagog.org.pl/analizy_i_raporty/viral-vendetta-dezinformujacy-kolektyw-internetowych-partyzantow/,Analiza
2176,https://demagog.org.pl/analizy_i_raporty/tworcy-dezinformacji-coraz-skuteczniejsi-w-obchodzeniu-algorytmow/,Analiza
2177,https://demagog.org.pl/analizy_i_raporty/blisko-3-mld-ludzi-na-swiecie-nie-ma-dostepu-do-internetu/,Analiza
2178,https://demagog.org.pl/analizy_i_raporty/anatomia-botnetu-jak-powstaja-sieci-klamstw/,Analiza
2179,https://demagog.org.pl/fake_news/hubert-czerniak-powiela-dezinformacje-o-izraelu-i-telefonach-komorkowych/,Fake news
2180,https://demagog.org.pl/analizy_i_raporty/wsciekle-boty-w-sieci-czai-sie-jeszcze-mroczniejsze-zagrozenie/,Artykuł
2181,https://demagog.org.pl/analizy_i_raporty/sledztwo-zidentyfikowalo-siec-130-prawicowych-portali-na-facebooku/,Analiza
2182,https://demagog.org.pl/wypowiedzi/reporterzy-rzucali-cukierki-migrantom-wyjasniamy-sytuacje-z-michalowa/,Fałsz
2183,https://demagog.org.pl/analizy_i_raporty/boty-rzadza-internetem-jak-temu-przeciwdzialac/,Analiza
2184,https://demagog.org.pl/analizy_i_raporty/dlaczego-jestesmy-sklonni-udostepniac-fake-newsy/,Analiza
2185,https://demagog.org.pl/analizy_i_raporty/facebook-files-czyli-o-tym-czego-facebook-nie-chcial-nam-powiedziec/,Analiza
2186,https://demagog.org.pl/analizy_i_raporty/jak-media-kreuja-i-rozprzestrzeniaja-dezinformacje/,Analiza
2187,https://demagog.org.pl/fake_news/potepienie-za-udzial-w-halloween-fake-news/,Fake news
2188,https://demagog.org.pl/analizy_i_raporty/nik-przeprowadzila-kontrole-w-tvp-jakie-nieprawidlowosci-wykazano/,Analiza
2189,https://demagog.org.pl/fake_news/kolenda-zaleska-przestanie-zapraszac-czlonkow-pis-fake-news/,Fake news
2190,https://demagog.org.pl/analizy_i_raporty/facebook-w-obliczu-wyzwan-metawersum-nowa-nazwa-i-facebook-files/,Analiza
2191,https://demagog.org.pl/analizy_i_raporty/wolnosc-internetu-czy-dzialalnosc-big-tech-zagraza-demokracji/,Analiza
2192,https://demagog.org.pl/analizy_i_raporty/kto-sprawdza-fact-checkerow-o-pracy-organizacji-fact-checkingowych/,Artykuł
2193,https://demagog.org.pl/analizy_i_raporty/bezpieczenstwo-w-sieci-jakie-zagrozenia-znajduja-sie-w-cyberprzestrzeni/,Analiza
2194,https://demagog.org.pl/analizy_i_raporty/ludzie-czy-internetowe-trolle-siec-jest-zalana-falszywymi-opiniami/,Analiza
2195,https://demagog.org.pl/analizy_i_raporty/kiedy-mem-przestaje-byc-satyra-czyli-jak-nie-ulec-dezinformacji/,Artykuł
2196,https://demagog.org.pl/analizy_i_raporty/czy-sztuczna-inteligencja-moze-napedzac-dezinformacje/,Analiza
2197,https://demagog.org.pl/fake_news/obrazliwy-wpis-rafala-ziemkiewicza-o-protestach-kobiet-fake-news/,Fake news
2198,https://demagog.org.pl/analizy_i_raporty/seniorze-zobacz-jak-nie-dac-sie-zlapac-na-falszywe-informacje/,Analiza
2199,https://demagog.org.pl/analizy_i_raporty/prochinskie-kampanie-internetowe-nowe-taktyki-i-rozwiazania/,Analiza
2200,https://demagog.org.pl/analizy_i_raporty/walka-z-dezinformacja-przez-platformy-nie-tak-skuteczna-jak-powinna/,Analiza
2201,https://demagog.org.pl/wypowiedzi/czy-program-kukiza-z-2015-roku-zawieral-ograniczenie-zagranicznego-kapitalu-w-mediach/,Manipulacja
2202,https://demagog.org.pl/analizy_i_raporty/bezpieczenstwo-w-cyberprzestrzeni-w-2020-roku/,Analiza
2203,https://demagog.org.pl/fake_news/emerytka-z-krakowa-zarabia-dzieki-gieldzie-nie-wygrala-w-milionerach/,Fake news
2204,https://demagog.org.pl/fake_news/krrit-wydala-koncesje-dla-stacji-tvn24-fake-news/,Fake news
2205,https://demagog.org.pl/analizy_i_raporty/jak-przeciwdzialac-deepfakeom-raport-think-tanku-pe/,Analiza
2206,https://demagog.org.pl/wypowiedzi/co-stanowi-prawo-dotyczace-kapitalu-zagranicznego-w-mediach-usa/,Prawda
2207,https://demagog.org.pl/wypowiedzi/czy-janusz-korwin-mikke-jest-zapraszany-do-tvn-i-tvp-info/,Manipulacja
2208,https://demagog.org.pl/fake_news/nie-tomasz-sakiewicz-nie-powiedzial-ze-za-tuska-polacy-jedli-psy/,Fake news
2209,https://demagog.org.pl/fake_news/napis-wolny-narut-na-zdjeciu-z-protestu-w-sprawie-lex-tvn-fake-news/,Fake news
2210,https://demagog.org.pl/wypowiedzi/czy-polska-moglaby-zablokowac-akcesje-rosji-i-chin-do-oecd/,Prawda
2211,https://demagog.org.pl/wypowiedzi/co-orzekl-trybunal-konstytucyjny-w-sprawie-rady-mediow-narodowych/,Prawda
2212,https://demagog.org.pl/wypowiedzi/czy-polacy-uwazaja-ze-pis-chce-zlikwidowac-tvn/,Prawda
2213,https://demagog.org.pl/analizy_i_raporty/cyfrowa-inwigilacja-a-prawa-czlowieka-czyli-najwazniejsze-wnioski-z-projektu-pegasus/,Analiza
2214,https://demagog.org.pl/analizy_i_raporty/eliot-higgins-z-bellingcat-o-dziennikarstwie-sledczym-z-domu-rozmowa/,Artykuł
2215,https://demagog.org.pl/fake_news/wersow-oglosila-konkurs-na-bilety-do-energylandii-fake-news/,Fake news
2216,https://demagog.org.pl/wypowiedzi/czy-francja-niemcy-i-austria-ograniczaja-kapital-zagraniczny-w-mediach/,Prawda
2217,https://demagog.org.pl/analizy_i_raporty/historia-fact-checkingu-drogowka-na-internetowej-autostradzie/,Artykuł
2218,https://demagog.org.pl/wypowiedzi/czy-politycy-porozumienia-nie-sa-zapraszani-do-mediow-publicznych/,Fałsz
2219,https://demagog.org.pl/analizy_i_raporty/co-dalej-z-koncesja-dla-tvn-analizujemy-projekt-ustawy-medialnej/,Analiza
2220,https://demagog.org.pl/wypowiedzi/czy-w-2020-i-2021-roku-doszlo-do-wycieku-danych-policji-sedziow-i-sluzb/,Prawda
2221,https://demagog.org.pl/analizy_i_raporty/kazdy-moze-byc-sledczym-recenzja-ksiazki-bellingcat-eliota-higginsa/,Artykuł
2222,https://demagog.org.pl/fake_news/katarzyna-ratkowska-w-polsat-news-gdzie-minela-sie-z-prawda/,Fake news
2223,https://demagog.org.pl/analizy_i_raporty/ryzyko-eliot-higgins-bellingcat-czyli-prawda-w-czasach-postprawdy/,Artykuł
2224,https://demagog.org.pl/analizy_i_raporty/skrzynki-pod-niespecjalnym-nadzorem-czyli-jak-hakowano-nie-tylko-ministra-dworczyka/,Analiza
2225,https://demagog.org.pl/analizy_i_raporty/seriale-o-fake-newsach-i-dezinformacji-subiektywny-wybor-demagoga/,Artykuł
2226,https://demagog.org.pl/fake_news/oszustwo-na-friza-falszywy-profil-uzyty-do-scamu/,Fake news
2227,https://demagog.org.pl/fake_news/facebook-nie-zniknie-ze-sklepu-google-przez-niska-ocene-uzytkownikow/,Fake news
2228,https://demagog.org.pl/analizy_i_raporty/lot-protasiewicza-a-sprawa-snowdena-hipokryzja-zachodu/,Artykuł
2229,https://demagog.org.pl/analizy_i_raporty/eurostat-o-popularnosci-internetu-wsrod-seniorow-jak-wypada-polska/,Artykuł
2230,https://demagog.org.pl/analizy_i_raporty/izrael-i-palestyna-czyli-co-musisz-wiedziec-o-konflikcie/,Artykuł
2231,https://demagog.org.pl/analizy_i_raporty/polityczne-fake-newsy-w-usa-przewodnik-dla-poczatkujacych/,Artykuł
2232,https://demagog.org.pl/wypowiedzi/jaki-odsetek-polakow-ma-dostep-wylacznie-do-telewizji-publicznej/,Fałsz
2233,https://demagog.org.pl/wypowiedzi/w-ilu-gospodarstwach-domowych-w-polsce-jest-komputer/,Fałsz
2234,https://demagog.org.pl/fake_news/hofman-nie-sugerowal-ze-kaczynski-skladal-mu-propozycje-seksualne/,Fake news
2235,https://demagog.org.pl/analizy_i_raporty/usa-miliardy-dolarow-za-fake-newsy/,Artykuł
2236,https://demagog.org.pl/wypowiedzi/czy-skladka-reklamowa-obejmie-tylko-cyfrowych-gigantow/,Manipulacja
2237,https://demagog.org.pl/fake_news/premier-morawiecki-nie-oglosil-ze-polacy-beda-zaczipowani-do-2030-roku/,Fake news
2238,https://demagog.org.pl/wypowiedzi/jak-przebiegalo-glosowanie-ws-przyznania-2-mld-zl-dla-mediow-publicznych/,Prawda
2239,https://demagog.org.pl/wypowiedzi/ilu-polakow-ma-dostep-tylko-do-tvp/,Fałsz
2240,https://demagog.org.pl/podcast/jak-zdrowo-korzystac-z-internetu-i-osiagnac-cyfrowy-dobrostan/,Podcast
2241,https://demagog.org.pl/fake_news/grupa-tvn-nalezy-do-rosyjskich-przedsiebiorcow-fake-news/,Fake news
2242,https://demagog.org.pl/fake_news/nie-prezes-tvp-jacek-kurski-nie-napisal-tego-tweeta/,Fake news
2243,https://demagog.org.pl/podcast/cenzura-internetu-a-walka-z-fake-news/,Podcast
2244,https://demagog.org.pl/wypowiedzi/media-bez-wyboru-sprawdzamy-wypowiedz-premiera-morawieckiego/,Manipulacja
2245,https://demagog.org.pl/wypowiedzi/czy-rada-wolnosci-slowa-bedzie-ponadpartyjna/,Manipulacja
2246,https://demagog.org.pl/fake_news/czy-polacy-beda-zmuszeni-wymienic-routery-sprawdzamy-projekt-ustawy/,Wyjaśniamy
2247,https://demagog.org.pl/wypowiedzi/czy-w-niemczech-mozna-nakazac-mediom-spolecznosciowym-usuniecie-dowolnej-tresci/,Manipulacja
2248,https://demagog.org.pl/wypowiedzi/ilu-polakow-ufa-sztucznej-inteligencji/,Manipulacja
2249,https://demagog.org.pl/fake_news/15-mln-kary-dla-tvn-za-pokazywanie-protestow-manipulacja-kontekstem/,Fake news
2250,https://demagog.org.pl/analizy_i_raporty/infoskan-zapisz-sie-do-newslettera/,Artykuł
2251,https://demagog.org.pl/fake_news/nie-adam-andruszkiewicz-nie-napisal-tego-tweeta/,Fake news
2252,https://demagog.org.pl/wypowiedzi/czy-borys-budka-byl-zapraszany-przez-tvp-w-ostatnich-5-latach/,Fałsz
2253,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-rocznie-polski-rzad-przeznacza-na-tv-bielsat/,Fałsz
2254,https://demagog.org.pl/fake_news/tomasz-terlikowski-nie-powiedzial-ze-kobieta-przyjmujaca-pigulke-dzien-po-jest-gorsza-od-molestujacego-ksiedza/,Fake news
2255,https://demagog.org.pl/wypowiedzi/ktore-miejsce-zajmuje-polska-w-world-press-freedom-index/,Prawda
2256,https://demagog.org.pl/fake_news/nie-katarzyna-lubnauer-nie-powiedziala-ze-trzeba-ujarzmic-polakow-aby-wygrac-wybory/,Fake News
2257,https://demagog.org.pl/fake_news/lista-dzialan-trumpa-w-zwiazku-z-koronawirusem-fake-news/,Fake News
2258,https://demagog.org.pl/podcast/premiera-filmu-premiera-fejkow-7/,Podcast
2259,https://demagog.org.pl/wypowiedzi/andrzej-duda-o-debatach-prezydenckich/,Prawda
2260,https://demagog.org.pl/fake_news/nie-borys-budka-nie-skrytykowal-zwyciestwa-z-gazpromem/,Fake News
2261,https://demagog.org.pl/fake_news/anita-werner-nie-powiedziala-ze-odwolanie-wyborow-10-maja-to-zamach-na-demokracje/,Fake News
2262,https://demagog.org.pl/fake_news/nie-magdalena-ogorek-nie-powiedziala-ze-trauma-ksiezy-w-czasie-seksu-jest-wieksza-niz-dzieci/,Fake News
2263,https://demagog.org.pl/fake_news/na-tych-masztach-telekomunikacyjnych-nie-ma-napisu-cov-19/,Fake News
2264,https://demagog.org.pl/fake_news/te-ptaki-nie-powariowaly-od-fal-5g/,Fake News
2265,https://demagog.org.pl/wypowiedzi/kiedy-ostatni-raz-w-tvp-byla-malgorzata-kidawa-blonska/,Fałsz
2266,https://demagog.org.pl/fake_news/nie-b-nowacka-nie-stwierdzila-ze-polacy-nie-powinni-miec-prawa-glosu/,Fake News
2267,https://demagog.org.pl/fake_news/jaroslaw-kaczynski-nie-napisal-listu-do-tvp/,Fake News
2268,https://demagog.org.pl/fake_news/nie-bill-gates-nie-chce-wszczepiac-nam-mikroczipow-w-szczepionkach/,Fake News
2269,https://demagog.org.pl/fake_news/nie-w-tvp-nie-pokazano-krzyzowki-z-pytaniem-przyszly-prezydent-polski/,Fake News
2270,https://demagog.org.pl/wypowiedzi/ile-ludzi-w-poslce-posiada-konto-na-platformie-e-puap/,Fałsz
2271,https://demagog.org.pl/fake_news/zdjecie-przedstawiajace-rozmieszczenie-anten-5g-we-wloszech-nie-jest-prawdziwe/,Fake News
2272,https://demagog.org.pl/fake_news/nie-wlosi-nie-pala-anten-5g-w-obawie-przed-koronawirusem/,Fake News
2273,https://demagog.org.pl/fake_news/nie-kraje-bez-sieci-5g-nie-sa-wolne-od-koronawirusa/,Fake News
2274,https://demagog.org.pl/wypowiedzi/marek-zagorski-o-programie-polska-cyfrowa-i-unijnym-wsparciu-dla-walki-z-covid-19/,Manipulacja
2275,https://demagog.org.pl/fake_news/epidemia-cyberzagrozen-jak-sie-przed-nia-uchronic/,Fake News
2276,https://demagog.org.pl/fake_news/nie-play-nie-uruchomil-5g-w-trakcie-kwarantanny-spowodowanej-koronawirusem/,Fake News
2277,https://demagog.org.pl/wypowiedzi/ile-razy-politycy-pisu-goscili-u-moniki-olejnik/,Manipulacja
2278,https://demagog.org.pl/analizy-obietnic/przedstawiamy-obietnice-z-programow-wyborczych-kultura-i-cyfryzacja/,Obietnice
2279,https://demagog.org.pl/fake_news/nie-wi-fi-nie-jest-niebezpieczne-dla-dzieci-i-twojego-zdrowia/,Fake News
2280,https://demagog.org.pl/wypowiedzi/kiedy-andrzej-rozenek-byl-ostatni-raz-w-tvp/,Fałsz
2281,https://demagog.org.pl/fake_news/wojciech-cejrowski-rozpowszechnil-fake-newsa-izrael-nie-zakazal-budowania-masztow-5g/,Fake News
2282,https://demagog.org.pl/analizy_i_raporty/demagog-dolacza-do-programu-niezaleznej-weryfikacji-informacji-facebooka/,Artykuł
2283,https://demagog.org.pl/fake_news/czy-5g-jest-zagrozeniem-obalamy-mity-na-temat-5g/,Fake News
2284,https://demagog.org.pl/wypowiedzi/izabela-leszczyna-o-umowach-ze-spolkami-apella-i-fratria/,Manipulacja
2285,https://demagog.org.pl/analizy_i_raporty/umowy-ministerstw-ze-spolkami-apella-sa-i-fratria/,Analiza
2286,https://demagog.org.pl/wypowiedzi/robert-majka-o-apelu-naukowcow-dotyczacym-5g/,Prawda
2287,https://demagog.org.pl/analizy_i_raporty/jaka-jest-strategia-technologii-5g/,Analiza
2288,https://demagog.org.pl/wypowiedzi/cezary-tomczyk-o-ogladalnosci-wiadomosci-w-tvp1/,Prawda
2289,https://demagog.org.pl/analizy_i_raporty/fake-news-jak-nie-dac-sie-nabrac/,Artykuł
2290,https://demagog.org.pl/wypowiedzi/ryszard-czarnecki-o-zagranicznym-kapitale-w-mediach/,Manipulacja
2291,https://demagog.org.pl/wypowiedzi/krzysztof-czabanski-o-abonamencie-radiowo-telewizyjnym-3/,Prawda
2292,https://demagog.org.pl/fake_news/falszywe-informacje-w-sprawie-zamieszek-we-francji-fakenews/,Fake News
2293,https://demagog.org.pl/wypowiedzi/ilu-dziennikarzy-zostalo-zwolnionych-z-mediow-publicznych/,Fałsz
2294,https://demagog.org.pl/analizy_i_raporty/protest-dziennikarzy/,Analiza
2295,https://demagog.org.pl/wypowiedzi/ktora-gazeta-sprzedaje-wiecej-egzemplarzy/,Prawda
2296,https://demagog.org.pl/fake_news/czy-francja-zabronila-wizerunku-dzieci-z-zespolem-downa/,Fake News
2297,https://demagog.org.pl/analizy_i_raporty/duza-ustawa-medialna-kalendarzobietnic/,Analiza
2298,https://demagog.org.pl/wypowiedzi/ile-bedzie-wynosic-oplata-audiowizualna/,Manipulacja
2299,https://demagog.org.pl/wypowiedzi/reporterzy-bez-granic-jak-w-rankingu-wypada-polska/,Prawda
2300,https://demagog.org.pl/wypowiedzi/krzysztof-bosak-o-blokach-wyborczych-w-tvp-info/,Nieweryfikowalne
2301,https://demagog.org.pl/analizy_i_raporty/alkohol-a-plodnosc-jakie-sa-fakty/,Analiza
2302,https://demagog.org.pl/wypowiedzi/tak-nisko-nie-bylo-od-70-lat-co-wiemy-o-przyroscie-naturalnym/,Fałsz
2303,https://demagog.org.pl/fake_news/polska-i-ukraina-scalone-w-jedno-panstwo-fake-news/,Fake news
2304,https://demagog.org.pl/wypowiedzi/polki-czy-polacy-kto-pije-wiecej-alkoholu/,Prawda
2305,https://demagog.org.pl/wypowiedzi/bogata-warszawa-nie-chce-miec-dzieci-statystyki-temu-przecza/,Fałsz
2306,https://demagog.org.pl/wypowiedzi/seniorzy-tona-w-dlugach-ile-wynosi-zadluzenie-emerytow/,Prawda
2307,https://demagog.org.pl/wypowiedzi/ilu-seniorow-jest-zagrozonych-ubostwem/,Prawda
2308,https://demagog.org.pl/wypowiedzi/szesc-lat-od-czarnego-protestu-co-polacy-i-polki-sadza-o-aborcji/,Manipulacja
